camera_id,image_id,car_count,bus_count,truck_count,motorcycle_count,vehicle_count,congestion_level,model_name,conf,imgsz,analyzed_at
TCM067,TCM067_1,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:24:57
TCM067,TCM067_2,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:24:58
TCM067,TCM067_3,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:24:58
TCM068,TCM068_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:24:59
TCM068,TCM068_1,5,0,1,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:24:59
TCM068,TCM068_2,3,0,1,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:24:59
TCM068,TCM068_3,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:00
TCM069,TCM069_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:00
TCM069,TCM069_1,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:01
TCM069,TCM069_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:01
TCM070,TCM070_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:02
TCM070,TCM070_1,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:02
TCM070,TCM070_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:02
TCM071,TCM071_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:03
TCM071,TCM071_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:03
TCM071,TCM071_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:03
TCM071,TCM071_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:03
TCM072,TCM072_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:04
TCM072,TCM072_1,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:04
TCM072,TCM072_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:04
TCM072,TCM072_3,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:05
TCM073,TCM073_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:05
TCM073,TCM073_1,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:05
TCM073,TCM073_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:06
TCM073,TCM073_3,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:06
TCM074,TCM074_0,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:06
TCM074,TCM074_1,19,0,0,0,19,red,yolo26n.pt,0.4,1280,2026-06-01T18:25:06
TCM074,TCM074_2,9,0,2,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:07
TCM074,TCM074_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:07
TCM075,TCM075_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:07
TCM075,TCM075_1,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:08
TCM075,TCM075_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:08
TCM075,TCM075_3,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:09
TCM076,TCM076_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:09
TCM076,TCM076_1,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:09
TCM076,TCM076_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:10
TCM076,TCM076_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:10
TCM077,TCM077_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:10
TCM077,TCM077_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:11
TCM077,TCM077_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:11
TCM077,TCM077_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:11
TCM078,TCM078_0,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:12
TCM078,TCM078_1,8,0,1,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:12
TCM078,TCM078_2,4,1,1,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:12
TCM078,TCM078_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:13
TCM079,TCM079_0,4,1,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:13
TCM079,TCM079_1,1,0,3,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:13
TCM079,TCM079_2,10,0,1,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:13
TCM080,TCM080_0,13,0,2,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:14
TCM080,TCM080_1,10,0,2,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:14
TCM080,TCM080_2,14,0,1,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:14
TCM080,TCM080_3,15,0,2,0,17,red,yolo26n.pt,0.4,1280,2026-06-01T18:25:15
TCM081,TCM081_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:15
TCM081,TCM081_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:15
TCM081,TCM081_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:16
TCM082,TCM082_0,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:16
TCM083,TCM083_0,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:16
TCM083,TCM083_1,4,0,1,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:17
TCM083,TCM083_2,2,0,1,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:17
TCM083,TCM083_3,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:17
TCM084,TCM084_0,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:17
TCM084,TCM084_1,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:18
TCM084,TCM084_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:18
TCM084,TCM084_3,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:18
TCM085,TCM085_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:19
TCM085,TCM085_1,1,0,1,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:19
TCM085,TCM085_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:19
TCM085,TCM085_3,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:20
TCM086,TCM086_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:20
TCM086,TCM086_1,0,1,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:20
TCM086,TCM086_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:21
TCM086,TCM086_3,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:21
TCM087,TCM087_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:21
TCM087,TCM087_1,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:22
TCM087,TCM087_2,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:22
TCM087,TCM087_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:22
TCM088,TCM088_0,15,0,0,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:23
TCM088,TCM088_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:23
TCM088,TCM088_2,11,0,1,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:23
TCM088,TCM088_3,4,0,1,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:24
TCM089,TCM089_0,7,0,1,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:24
TCM089,TCM089_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:24
TCM089,TCM089_2,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:25
TCM089,TCM089_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:25
TCM090,TCM090_0,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:25
TCM090,TCM090_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:25
TCM090,TCM090_2,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:26
TCM091,TCM091_0,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:26
TCM091,TCM091_1,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:26
TCM091,TCM091_2,8,0,1,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:27
TCM091,TCM091_3,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:27
TCM092,TCM092_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:27
TCM092,TCM092_1,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:28
TCM092,TCM092_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:28
TCM092,TCM092_3,11,0,1,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:28
TCM093,TCM093_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:29
TCM093,TCM093_1,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:29
TCM093,TCM093_2,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:29
TCM093,TCM093_3,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:30
TCM094,TCM094_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:30
TCM094,TCM094_1,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:30
TCM094,TCM094_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:31
TCM095,TCM095_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:31
TCM095,TCM095_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:31
TCM096,TCM096_0,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:32
TCM096,TCM096_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:32
TCM096,TCM096_2,8,0,1,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:32
TCM096,TCM096_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:32
TCM097,TCM097_0,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:33
TCM097,TCM097_1,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:33
TCM097,TCM097_2,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:33
TCM097,TCM097_3,1,0,1,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:34
TCM098,TCM098_0,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:34
TCM098,TCM098_1,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:34
TCM098,TCM098_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:34
TCM098,TCM098_3,16,0,0,0,16,red,yolo26n.pt,0.4,1280,2026-06-01T18:25:35
TCM099,TCM099_0,7,1,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:35
TCM099,TCM099_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:35
TCM099,TCM099_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:36
TCM099,TCM099_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:36
TCM100,TCM100_0,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:36
TCM100,TCM100_1,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:37
TCM100,TCM100_2,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:37
TCM101,TCM101_0,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:37
TCM101,TCM101_1,8,0,1,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:38
TCM101,TCM101_2,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:38
TCM101,TCM101_3,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:38
TCM102,TCM102_0,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:38
TCM102,TCM102_1,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:39
TCM102,TCM102_2,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:39
TCM102,TCM102_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:39
TCM103,TCM103_0,5,0,1,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:39
TCM103,TCM103_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:40
TCM103,TCM103_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:40
TCM103,TCM103_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:40
TCM104,TCM104_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:40
TCM104,TCM104_1,6,0,1,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:40
TCM104,TCM104_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:41
TCM104,TCM104_3,13,0,0,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:41
TCM105,TCM105_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:41
TCM105,TCM105_1,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:42
TCM105,TCM105_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:42
TCM105,TCM105_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:42
TCM106,TCM106_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:43
TCM106,TCM106_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:43
TCM106,TCM106_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:43
TCM106,TCM106_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:43
TCM107,TCM107_0,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:44
TCM107,TCM107_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:44
TCM107,TCM107_2,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:44
TCM107,TCM107_3,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:45
TCM108,TCM108_0,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:45
TCM108,TCM108_1,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:45
TCM108,TCM108_2,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:45
TCM108,TCM108_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:46
TCM109,TCM109_0,13,0,0,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:46
TCM109,TCM109_1,0,0,1,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:46
TCM109,TCM109_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:46
TCM109,TCM109_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:47
TCM110,TCM110_0,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:47
TCM110,TCM110_1,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:47
TCM110,TCM110_2,9,0,1,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:47
TCM110,TCM110_3,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:48
TCM111,TCM111_0,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:48
TCM111,TCM111_1,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:48
TCM111,TCM111_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:49
TCM111,TCM111_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:49
TCM112,TCM112_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:49
TCM112,TCM112_1,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:49
TCM112,TCM112_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:50
TCM112,TCM112_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:50
TCM113,TCM113_0,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:50
TCM113,TCM113_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:50
TCM113,TCM113_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:51
TCM113,TCM113_3,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:51
TCM114,TCM114_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:51
TCM114,TCM114_1,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:52
TCM114,TCM114_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:52
TCM114,TCM114_3,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:52
TCM115,TCM115_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:52
TCM115,TCM115_1,15,0,0,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:52
TCM115,TCM115_2,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:53
TCM115,TCM115_3,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:53
TCM116,TCM116_0,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:53
TCM116,TCM116_1,10,0,1,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:53
TCM116,TCM116_2,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:54
TCM116,TCM116_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:54
TCM117,TCM117_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:54
TCM117,TCM117_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:55
TCM117,TCM117_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:55
TCM117,TCM117_3,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:55
TCM118,TCM118_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:56
TCM118,TCM118_1,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:56
TCM118,TCM118_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:56
TCM119,TCM119_0,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:56
TCM119,TCM119_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:57
TCM119,TCM119_2,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:57
TCM119,TCM119_3,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:57
TCM120,TCM120_0,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:57
TCM120,TCM120_1,8,1,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:58
TCM120,TCM120_2,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:58
TCM120,TCM120_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:25:58
TCM121,TCM121_0,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:58
TCM121,TCM121_1,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:59
TCM121,TCM121_2,5,1,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:59
TCM121,TCM121_3,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:59
TCM122,TCM122_0,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:25:59
TCM122,TCM122_1,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:00
TCM122,TCM122_2,1,0,1,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:00
TCM122,TCM122_3,6,0,1,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:00
TCM123,TCM123_0,11,0,1,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:00
TCM123,TCM123_1,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:01
TCM123,TCM123_2,13,0,0,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:01
TCM123,TCM123_3,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:01
TCM124,TCM124_0,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:01
TCM124,TCM124_1,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:02
TCM124,TCM124_2,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:02
TCM124,TCM124_3,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:02
TCM125,TCM125_0,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:02
TCM125,TCM125_1,6,0,1,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:03
TCM125,TCM125_2,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:03
TCM125,TCM125_3,4,0,1,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:03
TCM126,TCM126_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:03
TCM126,TCM126_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:03
TCM126,TCM126_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:04
TCM126,TCM126_3,5,2,1,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:04
TCM127,TCM127_0,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:04
TCM127,TCM127_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:04
TCM127,TCM127_2,3,2,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:05
TCM127,TCM127_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:05
TCM128,TCM128_0,13,2,0,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:05
TCM128,TCM128_1,12,0,2,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:06
TCM128,TCM128_2,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:06
TCM128,TCM128_3,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:06
TCM129,TCM129_0,16,0,0,1,17,red,yolo26n.pt,0.4,1280,2026-06-01T18:26:06
TCM129,TCM129_1,8,1,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:07
TCM129,TCM129_2,12,1,0,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:07
TCM129,TCM129_3,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:07
TCM130,TCM130_0,6,0,1,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:07
TCM130,TCM130_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:08
TCM130,TCM130_2,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:08
TCM130,TCM130_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:08
TCM131,TCM131_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:08
TCM131,TCM131_1,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:09
TCM131,TCM131_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:09
TCM131,TCM131_3,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:09
TCM132,TCM132_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:09
TCM132,TCM132_1,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:09
TCM132,TCM132_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:10
TCM132,TCM132_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:10
TCM133,TCM133_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:10
TCM133,TCM133_1,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:10
TCM133,TCM133_2,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:11
TCM133,TCM133_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:11
TCM134,TCM134_0,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:11
TCM134,TCM134_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:12
TCM134,TCM134_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:12
TCM134,TCM134_3,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:12
TCM135,TCM135_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:12
